bjd,rv,e_rv,pre_rv,pre_e_rv,sn18,exptime,berv,qprog,airmass,filename,dLW,e_dLW,crx,e_crx,ln_order_center,irt_ind1,irt_ind1_e,irt_ind2,irt_ind2_e,irt_ind3,irt_ind3_e
2458393.715120028,-18.13645562381973,21.613557799659855,14.192391954912019,9.278005665929422,28.819137573242188,308.85,-12.035209387746907,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0010/Slope-20181002T045750_R01.optimal.fits,819.4687373726329,54.582008552960254,-807.0864246561475,351.6967385567339,[,0.8802199659799187,0.07376343350797036,0.5530175396079652,0.060597678356286815,0.8129665481582683,0.05387922310496643
2458393.7191132884,21.088780020744387,15.703811273079898,-63.697460698073456,8.429792221195449,34.99018096923828,308.85,-12.047106480716677,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0011/Slope-20181002T050344_R01.optimal.fits,288.03761450856683,41.48493723561228,668.2965212317789,369.6622196256213,9,0.9785286187290604,0.06615522024719807,0.4328342231033318,0.07042136841100187,0.6015643240781008,0.04341555486085146
2458393.7231651805,28.71301382158854,13.5476761205737,-63.05508070631202,6.987678349653535,39.22750473022461,308.85,-12.059193183644936,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0012/Slope-20181002T050938_R01.optimal.fits,178.3747404774355,36.035614896901265,-0.5436766833440202,245.600691907619,.,0.9156849095498236,0.0540796201502495,0.6799790786270445,0.06205660601614487,0.6951205566574916,0.0409501399945089
2458393.727170816,19.023779208945356,13.2379201657664,-56.424435247015666,7.541635214118132,39.771270751953125,298.2,-12.071150229086925,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0013/Slope-20181002T051531_R01.optimal.fits,86.7809722887798,35.49193111428607,-167.48896028360386,168.7105441096612,0,1.1054183743740698,0.05906596545157438,0.3558387650930441,0.054827578519739434,0.6036502402510227,0.03603005873044466
2458393.7311636624,-22.435921892623156,12.979623198350142,-0.334792952505875,7.3374199014001364,39.59471130371094,308.85,-12.08307093184636,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0014/Slope-20181002T052106_R01.optimal.fits,-50.39013391062877,35.1539550242867,31.559687808525553,406.88034440077115,0,0.94929678907912,0.059791638216722884,0.6093194925560449,0.049997428103936016,0.5987576567264711,0.03832165075488237
2458393.735140317,-15.636000426858395,14.339095112657866,-13.245020825011808,7.443944612661008,36.56658172607422,298.2,-12.094938804967581,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0015/Slope-20181002T052701_R01.optimal.fits,38.208211266853645,38.68775192577475,103.26300020944385,248.03321011738512,3,0.955508820159288,0.0564028333744687,0.5731077978329956,0.058665087916153914,0.6497985678096151,0.04149550163707073
2458393.7391725006,25.498632552669747,15.682684516954929,-86.07179674905395,8.54564402369279,34.605628967285156,308.85,-12.106961381188073,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0016/Slope-20181002T053243_R01.optimal.fits,-14.98110247105964,42.33016426028106,-99.24319933077585,426.6636202006283,8,0.9252586207979809,0.07002026795634031,0.5782922549472865,0.06857914921423851,0.448755963621549,0.05492167487625138
2458393.743161065,14.657846066072894,18.508607740342075,-84.25537777923589,8.420813976861835,29.837331771850586,298.2,-12.118836612558555,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0017/Slope-20181002T053837_R01.optimal.fits,43.465649143067495,50.158468839768226,-649.8021001998228,257.0445891077922,3,0.8869813062535018,0.11456101087683437,0.7237745008922329,0.07877753794678867,0.6476211379637147,0.05702057365172032
2458393.74715587,18.347825346796693,22.163480267744205,-32.929528480692646,8.543943625009925,26.17453384399414,308.85,-12.130706837668829,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0018/Slope-20181002T054418_R01.optimal.fits,125.33898754632783,59.946546618097244,172.35670776642863,538.6097663357759,3,1.1326852994837595,0.14319003282475973,0.616186536200328,0.08544211712980666,0.8412102511646135,0.09490753112906927
2458393.750365134,79.7884645820477,65.45589294998928,-482.84984014183823,8.395816341806341,10.645549774169922,308.85,-12.140221516369794,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181002/0019/Slope-20181002T055006_R01.optimal.fits,-165.8508746835512,180.71310487499596,2231.8302924339,1555.8237699594126,8,0.96517117713759,0.23874516028039738,1.0070817901428784,0.21905859163206412,0.973665498125731,0.205698381624053
2458394.7134487117,-0.588673699552526,8.82377209231559,-4.522537073800231,5.56773606395783,62.02985382080078,1214.1,-12.507830385885326,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181003/0012/Slope-20181003T044736_R01.optimal.fits,567.5790050184357,22.198037975905237,-160.90669459675064,185.73866222388534,5,0.9464517892884252,0.022080737932386692,0.6180703027698077,0.017066162099828596,0.7258702232349876,0.017180603357031754
2458394.727210198,-8.817955919222893,6.154667622179009,0.7699608623786014,0.679786345945271,76.318359375,1224.75,-12.548852434819379,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181003/0013/Slope-20181003T050837_R01.optimal.fits,226.76676377570425,15.995147875310508,-74.47782968384075,121.87346554493563, ,0.977726029804414,0.017564186911782433,0.6164612359890296,0.014296493631498,0.658931721950731,0.01387390888144711
2458396.702162833,19.724117321835056,26.4892975797655,81.64711476772354,6.734768402153787,21.49519920349121,298.2,-13.421312493810477,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181005/0009/Slope-20181005T043934_R01.optimal.fits,-284.947800751685,74.00455175416508,1292.9487142446112,907.7725214652853,9,0.8077992337859219,0.11598873110443599,0.6561086455019266,0.1738132139237641,0.8108551884015082,0.09264258442089955
2458396.7062003943,-18.092647683938434,23.616721270173276,181.7287081685922,9.594702456877974,24.650426864624023,308.85,-13.433282710956986,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181005/0010/Slope-20181005T044521_R01.optimal.fits,-173.9956692688328,65.11592990149306,308.52695928736034,408.5778425851372,.,0.6933263779881269,0.1219435280146161,0.7973523069293491,0.11492863472125875,0.6946613952526819,0.07942111866686362
2458396.710180745,41.01299403329375,21.36543778718198,1.3168400920980992,9.915233546430974,26.071338653564453,298.2,-13.44510527827541,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181005/0011/Slope-20181005T045108_R01.optimal.fits,-97.36178900163563,58.79183490602532,-393.6386906012551,344.501376521774,0,1.2467637079134353,0.087887555718162,0.6986299268164884,0.08143199395207161,0.7056982733972844,0.08333397854181761
2458396.7141705905,-15.105635092164377,19.34172170985363,93.39534221249522,8.903787891862464,28.478485107421875,308.85,-13.456971600378592,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181005/0012/Slope-20181005T045650_R01.optimal.fits,-229.7894043929442,53.48644300850697,-485.5187329844812,276.18393402151423,1,0.8309584397211783,0.0798613503382743,0.8878574447516104,0.11303963846320018,0.7133552599397877,0.05534352848834439
2458396.7182180258,-15.506770803237066,19.646538393739718,129.2609131702037,9.025841298495358,27.818403244018555,308.85,-13.469018616216683,PSU18-3-008,,/gpfs/group/cfb12/default/HPFData/Processed/WavelengthCalibrated_e2ds/20181005/0013/Slope-20181005T050243_R01.optimal.fits,-173.95364839560042,54.17904310526544,181.75013775660514,317.22164156454744,7,1.0658778248328906,0.08263544503336344,0.7581741891765693,0.1166774561385161,0.556734602875847,0.05911538404476331
